ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
370,3300000,en,5.840554,2015-01-29,83,Short,1,1,1,1,2015,1,29,0,1,1,0,0,0,0,9,1,0,0,400062763,132820716,3566225,0,3,Horror,5,7,5,4,2,3,1,2,6,7,3,64110728
371,0,en,1.369216,1988-09-01,112,Medium,1,0,1,0,1988,9,1,1,1,1,0,0,0,0,1,0,1,1,8613462,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,1192322
372,13100000,hi,1.417392,2011-04-08,140,Large,0,1,1,1,2011,4,8,0,1,0,0,0,0,0,0,0,0,1,10000000,NULL,NULL,0,1,Drama,4,0,5,0,1,1,0,4,7,2,0,4100000
373,40000000,en,11.185625,2001-11-17,106,Medium,1,0,1,1,2001,11,17,0,1,1,0,0,1,0,18,0,0,0,330444045,250649836,NULL,0,2,Drama,6,7,7,2,3,3,2,2,6,6,8,91753202
374,4500000,en,6.5831610000000005,1985-09-13,97,Medium,1,0,1,1,1985,9,13,1,1,1,0,0,0,0,18,0,1,1,NULL,27400000,141000000,2,2,Drama,3,1,0,1,1,1,0,1,5,1,0,10609321
375,500000,en,2.884359,1977-08-24,97,Medium,1,0,1,1,1977,8,24,1,1,1,0,0,0,0,9,0,1,0,NULL,NULL,122700000,0,1,Horror,1,1,2,2,2,2,0,4,6,0,0,17000000
376,16000000,en,6.918821,1981-05-22,112,Medium,1,0,1,1,1981,5,22,0,1,1,0,0,0,0,7,0,0,1,141195658,6659377,NULL,0,2,SciFi,3,4,2,3,1,1,0,1,2,5,0,17374595
377,30000000,en,5.1543730000000005,1998-11-20,79,Short,1,0,1,0,1998,11,20,0,1,1,0,0,0,0,9,1,0,1,788241776,32648673,40940662,0,3,Animation,1,0,2,0,3,0,0,1,0,0,1,100491683
378,14000000,en,7.495853,1990-09-21,115,Medium,1,0,1,1,1990,9,21,1,1,1,0,0,0,0,8,0,0,1,52293982,34967437,NULL,0,2,Drama,3,4,4,3,3,5,2,3,10,6,0,5080409
379,35000000,en,11.836827,2005-03-25,76,Short,1,0,1,1,2005,3,25,0,1,1,0,0,0,0,3,0,0,0,649398328,NULL,152022101,0,2,Adventure,0,0,0,0,1,0,0,2,0,0,1,19478106
380,0,en,4.470369,2015-09-13,97,Medium,1,0,1,1,2015,9,13,1,2,1,0,0,0,0,3,0,1,0,235860116,108782847,128905366,0,2,Drama,1,1,0,1,1,1,0,1,5,0,0,830129
381,100000000,en,12.477872,2006-12-07,143,Large,1,0,1,1,2006,12,7,1,2,1,0,0,0,0,14,0,0,1,193772504,230884728,313542341,3,7,Drama,9,7,13,5,2,5,0,3,16,16,9,170877916
382,74500000,en,5.3003029999999995,2004-04-07,109,Medium,1,0,1,1,2004,4,7,0,2,1,1,0,0,0,9,1,0,NULL,NULL,11220670,NULL,0,5,Adventure,1,1,0,1,1,1,0,2,2,1,1,62172050
383,8000000,en,5.137903,1993-07-08,98,Medium,1,0,1,1,1993,7,8,0,1,1,0,0,0,0,5,0,0,1,41382841,89460381,235860116,0,2,Drama,2,1,0,0,1,1,0,2,4,1,0,2000000
384,0,en,8.543311,2012-09-06,130,Large,1,0,1,1,2012,9,6,1,2,1,0,1,0,0,6,1,0,0,961000000,194168700,96188903,1,3,Drama,6,1,1,3,3,1,0,2,5,3,0,68929150
385,55000000,en,10.571434,1999-12-16,163,Large,1,0,1,1,1999,12,16,1,1,1,0,0,0,0,6,0,1,0,245066411,351583407,87987055,3,3,Drama,4,2,0,3,2,9,0,2,7,15,0,100230832
386,25000000,en,10.19853,2007-03-22,90,Short,1,0,1,1,2007,3,22,0,4,1,1,1,0,0,7,0,0,0,788241776,NULL,NULL,0,2,Comedy,1,1,4,2,1,1,0,3,4,3,1,229736344
387,0,en,0.11813499999999999,2010-07-30,92,Short,1,0,1,0,2010,7,30,0,1,1,0,0,1,0,2,1,0,0,44352417,114908830,742898,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,12000
388,36000000,en,2.151436,1991-12-06,189,Large,1,0,1,1,1991,12,6,1,2,1,0,0,0,0,3,0,0,1,49797148,49998613,43848069,0,2,Drama,2,1,0,3,1,2,0,4,5,1,0,1345903
389,20000000,en,4.850968,2011-11-04,85,Short,1,0,1,0,2011,11,4,0,1,1,0,0,0,0,2,0,0,0,73174566,157387195,296000000,0,6,Drama,3,1,2,1,1,1,0,4,4,3,0,2128186
390,75000000,en,9.409379,2003-04-11,106,Medium,1,0,1,1,2003,4,11,0,1,1,0,0,0,0,7,0,0,0,84772742,243240178,239606210,1,3,Comedy,0,1,0,0,1,1,0,0,7,1,0,195745823
391,6843500,it,3.8000730000000003,2012-12-22,0,Short,0,0,1,0,2012,12,22,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,12935800,1,1,Comedy,0,0,0,0,1,0,0,0,0,0,0,10703234
392,7075038,ru,10.181000000000001,2017-04-12,140,Large,0,0,1,1,2017,4,12,0,1,0,0,1,0,0,2,NULL,0,0,NULL,6500000,531865000,0,1,Adventure,0,0,0,0,1,0,0,2,1,0,0,9868942
393,0,fr,2.4044659999999998,2016-08-17,89,Short,0,0,1,0,2016,8,17,1,2,0,1,0,0,0,0,NULL,1,1,NULL,NULL,17808,0,13,Drama,0,1,0,1,1,1,0,3,5,2,0,126463
394,60000000,en,7.898202,1996-11-15,89,Short,1,0,1,1,1996,11,15,0,1,1,0,0,0,0,8,0,0,0,261317921,35150960,32709423,1,2,Comedy,0,1,1,0,1,3,0,1,4,1,0,129832389
395,18000000,en,6.693055,1981-06-19,95,Medium,1,0,1,1,1981,6,19,0,1,1,0,0,0,1,2,0,0,1,126737428,185438673,25000000,2,1,Comedy,0,1,0,0,1,2,0,1,1,1,0,72179579
396,0,en,7.957389,2008-01-18,87,Short,1,1,1,1,2008,1,18,0,1,1,0,0,0,0,4,0,0,1,176997168,550000000,NULL,0,2,Drama,3,1,0,2,1,1,0,1,6,1,0,900689
397,0,en,11.110533,2013-07-03,74,Short,1,1,1,1,2013,7,3,0,1,1,0,0,0,0,4,0,0,0,171963386,NULL,NULL,0,1,Comedy,1,0,0,0,2,0,1,3,14,0,0,32230907
398,0,en,2.6283060000000003,1989-11-10,103,Medium,1,0,1,1,1989,11,10,0,2,1,0,0,0,0,14,0,1,1,152427960,70600000,17374595,0,3,Drama,3,1,0,1,1,1,0,2,8,2,0,1919653
399,40000000,en,15.228794,1992-09-25,112,Medium,1,0,1,1,1992,9,25,1,1,1,1,0,0,0,5,0,1,0,77737889,NULL,NULL,2,1,Adventure,9,10,5,4,1,3,2,4,4,17,0,75505856
400,13000000,en,5.305311,1994-04-13,95,Medium,1,0,1,1,1994,4,13,0,1,1,0,0,0,0,7,1,0,1,41382841,40084041,103173635,2,2,Horror,0,1,0,0,1,1,0,1,1,1,0,7820688
401,30000000,en,9.378926,2005-07-21,98,Medium,1,1,1,0,2005,7,21,0,1,1,0,0,0,0,11,1,0,1,325756637,139804348,161451538,1,3,Comedy,0,1,0,0,1,2,0,2,5,3,0,58405313
402,3000000,hi,0.904409,2002-06-07,155,Large,0,0,1,0,2002,6,7,0,1,1,0,0,0,0,0,0,1,0,NULL,NULL,15000000,0,NULL,Drama,0,0,0,0,1,0,0,0,0,1,0,6000000
403,0,en,3.402261,2014-10-11,100,Medium,1,1,1,0,2014,10,11,1,2,1,0,0,0,0,5,0,0,1,NULL,NULL,156822020,0,3,Drama,0,1,0,0,1,2,0,1,6,1,0,8251
404,0,en,2.4697720000000003,2013-02-09,93,Short,1,0,1,1,2013,2,9,0,1,1,0,0,0,0,3,0,0,0,274470394,274470394,10442808,0,4,Action,6,4,3,3,2,2,1,1,4,4,0,1469
405,0,en,3.842769,1989-01-13,105,Medium,1,0,1,0,1989,1,13,0,1,1,0,0,0,0,7,0,1,0,NULL,NULL,NULL,1,2,Horror,7,5,9,2,2,1,1,2,5,10,1,8143225
406,17000000,en,7.4171570000000004,1997-10-17,100,Medium,1,0,1,1,1997,10,17,1,1,1,0,0,0,0,13,1,1,0,NULL,NULL,157387195,0,3,Horror,12,9,14,8,3,3,3,2,11,11,0,125586134
407,30000000,en,11.781895,1992-07-10,102,Medium,1,0,1,1,1992,7,10,0,1,1,0,0,0,0,7,1,0,0,5669831,34967437,NULL,4,2,Fantasy,2,6,1,1,1,2,0,4,3,1,22,14110589
408,19000000,en,7.923639,1997-10-03,125,Large,1,0,1,1,1997,10,3,1,2,1,0,0,0,0,5,0,0,1,46616067,153518974,58620973,2,4,Thriller,3,1,0,1,2,2,0,2,7,1,0,6682098
409,10000000,en,15.109260999999998,1989-02-17,90,Short,1,1,1,1,1989,2,17,0,1,1,1,0,0,0,16,0,0,0,1893139,32222567,NULL,0,1,Adventure,1,1,0,1,1,2,0,2,3,1,0,40485039
410,0,en,9.665142,1993-04-09,115,Medium,1,0,1,1,1993,4,9,0,1,1,0,0,0,0,7,0,0,1,152368585,NULL,110879513,1,2,Drama,2,1,0,0,1,1,0,2,3,1,0,4104962
411,18500000,en,21.761179000000002,1986-07-18,137,Large,1,0,1,1,1986,7,18,0,2,1,0,0,0,0,13,1,0,0,104931801,78371200,78868508,1,3,Horror,7,4,7,3,1,2,1,1,5,4,3,183316455
412,87000000,en,7.851669,2003-07-22,141,Large,1,1,1,1,2003,7,22,0,1,1,0,0,0,0,4,0,0,0,90614445,NULL,356296601,0,5,Drama,5,7,5,12,3,3,5,2,10,2,6,148336445
413,28000000,en,7.598422,2013-02-07,115,Medium,1,0,1,1,2013,2,7,0,1,1,0,0,0,0,5,1,0,1,NULL,1123746996,1519557910,4,2,Other,1,1,0,1,1,1,0,3,6,1,0,97594140
414,800000,nl,0.170979,2006-12-14,83,Short,0,0,1,0,2006,12,14,1,1,0,0,0,0,0,0,NULL,0,1,NULL,NULL,NULL,0,3,Comedy,0,0,0,0,1,0,0,1,0,0,0,966214
415,65000000,en,7.446085000000001,2012-05-15,83,Short,1,1,1,1,2012,5,15,0,1,1,0,0,0,0,1,0,0,0,162966177,108000000,145896422,0,1,Comedy,0,0,1,2,1,1,0,2,3,1,0,179379533
416,60000000,en,14.039654999999998,1999-06-18,116,Medium,1,0,1,1,1999,6,18,0,2,1,0,0,0,0,18,0,1,0,296000000,75505856,254134910,0,4,Drama,4,1,0,3,2,1,0,3,8,1,0,149705852
417,0,ja,8.175019,2008-09-13,130,Large,0,1,1,0,2008,9,13,1,1,0,0,0,0,1,5,0,0,1,NULL,NULL,NULL,0,9,Drama,1,1,0,0,1,1,0,1,6,1,0,69932387
418,0,en,11.258125,1985-08-08,90,Short,1,0,1,1,1985,8,8,1,1,1,0,0,0,0,16,1,0,0,129795554,NULL,NULL,0,1,Adventure,1,1,0,3,1,1,0,4,2,1,0,373530
419,2000000,en,14.379879,2003-08-20,100,Medium,1,0,1,1,2003,8,20,1,1,1,0,0,1,0,20,1,1,1,NULL,NULL,NULL,0,4,Drama,3,2,0,1,2,1,0,2,8,7,0,4601043
420,3750000,hi,0.597058,2010-02-26,155,Large,0,1,1,0,2010,2,26,0,1,0,0,0,0,0,0,0,0,0,6000000,13000000,355962,0,3,Comedy,1,1,0,1,1,1,0,3,1,0,0,5000000
421,30000000,en,11.43256,2011-05-11,94,Medium,1,1,1,0,2011,5,11,0,2,1,1,0,1,0,12,0,1,0,461983149,285176741,278019771,6,5,Fantasy,5,5,8,7,4,8,2,2,14,10,1,151119219
422,19000000,en,6.701138,1986-05-23,91,Short,1,0,1,1,1986,5,23,0,1,1,0,0,0,0,4,0,1,1,101300000,106260000,NULL,0,1,Horror,0,1,1,0,1,3,0,2,3,1,0,40996665
423,2900000,en,10.92143,2009-10-16,90,Short,1,1,1,1,2009,10,16,1,1,1,0,0,0,0,4,0,0,0,1004558444,288752301,212385533,0,4,Action,2,0,2,1,1,1,0,3,4,1,1,296557
424,26000000,en,7.254242,2012-03-09,111,Medium,1,0,1,1,2012,3,9,0,4,1,0,0,0,0,14,0,0,1,139804348,132274484,1037335,2,1,Crime,3,1,0,1,1,1,0,2,10,1,0,29657751
425,9000000,en,1.1399489999999999,2007-11-16,100,Medium,1,0,1,0,2007,11,16,0,1,1,0,0,0,0,1,1,1,0,28350000,14743391,46264384,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,706000
426,0,en,7.342410000000001,2012-07-02,115,Medium,1,0,1,1,2012,7,2,0,1,0,1,0,0,0,8,1,1,0,219076518,NULL,6000000,0,2,Fantasy,1,1,0,0,1,0,0,1,2,0,0,641100
427,6000000,en,5.414213,2007-08-08,89,Short,1,1,1,1,2007,8,8,1,1,1,0,0,0,0,7,0,1,0,243240178,25605015,NULL,0,2,Comedy,0,0,0,0,1,0,0,3,0,0,0,18197398
428,0,es,0.8252200000000001,2009-07-02,84,Short,0,1,1,0,2009,7,2,0,1,0,0,0,1,0,5,0,1,0,NULL,NULL,NULL,0,6,Comedy,2,1,0,1,4,1,0,2,6,1,0,2012927
429,810000,en,3.099222,1977-01-01,106,Medium,1,0,1,1,1977,1,1,0,1,1,0,0,0,0,12,0,1,0,NULL,NULL,NULL,0,1,Drama,2,1,0,1,1,1,0,3,2,1,0,1258000
430,40000000,en,16.94556,2006-10-19,130,Large,1,1,1,1,2006,10,19,1,1,1,0,0,0,0,11,0,0,0,459359555,374218673,374218673,2,3,Drama,3,5,5,11,3,2,1,3,14,10,1,109676311
431,10000000,en,6.7377970000000005,2016-03-30,116,Medium,1,1,1,1,2016,3,30,0,1,1,0,0,0,0,3,0,0,0,NULL,NULL,52425855,5,1,Comedy,3,2,0,1,2,1,0,1,9,5,0,3400278
432,13000000,en,12.994939,2004-01-22,113,Medium,1,0,1,1,2004,1,22,0,2,1,0,0,0,0,5,0,1,1,73180723,242295562,121214377,0,5,Thriller,14,11,21,6,7,5,5,3,25,21,7,96060858
433,16000000,en,2.488424,2000-09-25,113,Medium,1,0,1,1,2000,9,25,1,2,1,0,0,0,0,2,0,0,1,46616067,210000000,44065653,0,4,Drama,4,1,0,1,1,1,0,3,1,1,0,109130
434,57000000,en,9.958406,2001-03-01,123,Large,1,0,1,1,2001,3,1,0,2,1,0,0,1,0,2,0,1,0,223664608,363889678,157387195,1,4,Action,0,1,0,1,2,1,0,1,3,1,0,147845033
435,13000000,en,6.862146000000001,2006-10-15,104,Medium,1,1,1,0,2006,10,15,1,1,1,0,0,0,0,16,0,1,0,119940815,109502303,113006880,1,1,Adventure,1,1,0,0,1,1,0,2,7,2,1,11130889
436,0,en,7.7457899999999995,1987-07-10,90,Short,1,0,1,0,1987,7,10,0,1,1,0,0,0,0,8,0,0,0,141000000,NULL,NULL,0,2,Adventure,2,1,1,1,1,1,0,2,10,1,0,300859
437,0,en,9.266214,2014-01-18,95,Medium,1,0,1,0,2014,1,18,0,1,1,0,0,0,0,7,1,0,1,457363168,214104620,NULL,0,1,Drama,1,1,0,0,1,0,0,1,4,1,0,70918
438,40000000,en,8.739991,2003-04-06,88,Short,1,0,1,1,2003,4,6,0,2,1,1,0,0,1,14,0,0,1,788241776,176997168,NULL,1,2,Adventure,0,1,0,0,1,1,0,4,3,1,0,160583018
439,7000000,en,6.924072,1988-06-15,108,Medium,1,0,1,1,1988,6,15,0,1,1,0,0,0,0,13,0,1,0,1400000,112892319,356830601,0,2,Comedy,4,6,7,4,2,2,1,1,6,12,0,50888000
440,762241,pt,4.860265,2016-09-01,140,Large,0,0,1,0,2016,9,1,1,2,0,0,0,0,0,1,1,1,0,29700000,NULL,NULL,0,3,Drama,3,3,0,3,1,2,2,1,5,3,1,285930
441,110000000,en,12.904677000000001,2014-03-05,102,Medium,1,1,1,1,2014,3,5,0,1,1,0,0,0,0,8,0,1,1,105200903,599045960,90565421,0,6,Action,23,5,13,9,1,4,1,4,8,10,12,337580051
442,0,en,10.200553,2015-10-23,94,Medium,1,1,1,1,2015,10,23,1,1,1,0,0,0,0,0,NULL,0,0,NULL,347451894,71000000,1,3,Drama,6,3,1,1,1,4,0,1,13,1,2,1986615
443,0,en,2.1177029999999997,1997-10-03,83,Short,1,1,1,0,1997,10,3,1,1,1,0,0,0,0,4,0,0,0,NULL,NULL,NULL,0,NULL,Doco,0,0,1,0,1,2,0,0,5,1,0,832735
444,0,en,6.473841999999999,1985-02-15,103,Medium,1,0,1,0,1985,2,15,0,1,1,0,0,0,0,2,0,1,0,50244700,39946780,25000000,0,2,Thriller,1,1,0,1,1,1,0,2,6,1,0,4300000
445,10300000,fr,6.165491,2016-10-19,120,Large,0,0,1,0,2016,10,19,1,3,0,1,0,1,0,4,1,0,0,214104620,62985,NULL,0,2,Drama,1,1,1,2,2,1,0,3,7,1,0,47748
446,0,en,1.693701,1988-10-21,93,Short,1,0,1,0,1988,10,21,1,0,1,0,0,0,0,2,0,0,1,52287414,356830601,NULL,0,2,Drama,0,0,0,0,1,0,0,2,0,0,0,343786
447,14000000,en,8.226,2009-10-01,97,Medium,1,0,1,1,2009,10,1,1,1,1,0,0,0,0,8,0,0,0,137298489,152427960,NULL,0,4,Adventure,3,1,0,2,1,2,0,1,6,2,0,875386
448,30000000,en,14.404764000000002,1995-07-18,89,Short,1,0,1,1,1995,7,18,0,2,1,0,0,0,0,10,1,1,0,NULL,38748395,346079773,0,2,Fantasy,0,1,0,0,1,2,0,3,3,1,0,254134910
449,85000000,en,12.173291,1997-07-25,124,Large,1,0,1,1,1997,7,25,0,2,1,0,1,0,0,18,0,0,1,474171806,263920180,320145693,4,3,Action,12,7,26,7,3,3,6,2,16,13,5,315156409
450,80000000,en,4.9801910000000005,2005-05-15,110,Medium,1,1,1,1,2005,5,15,0,4,1,0,0,0,0,4,1,0,0,102984862,NULL,NULL,6,16,Adventure,3,1,0,2,1,1,0,4,18,1,0,5989640
451,23000000,en,5.950792,2004-01-09,111,Medium,1,0,1,1,2004,1,9,0,2,1,1,0,1,0,11,1,0,0,165335153,320092,NULL,0,5,Comedy,4,1,2,5,2,1,0,2,6,1,2,12
452,0,en,6.402939,2016-01-22,102,Medium,1,1,1,1,2016,1,22,0,1,1,0,0,0,0,6,0,1,1,266728738,6341684,29235353,0,3,Drama,2,1,0,0,1,1,0,1,8,1,0,1787926
453,0,en,1.69425,2014-09-26,116,Medium,1,0,1,0,2014,9,26,1,1,1,1,0,0,0,0,NULL,0,1,NULL,NULL,NULL,0,1,Drama,0,0,0,0,1,0,0,0,0,0,0,1009620
454,5000000,en,6.546551,1992-09-11,93,Short,1,0,1,1,1992,9,11,1,2,1,0,0,0,0,9,0,1,0,NULL,NULL,NULL,0,3,Horror,2,1,1,1,1,2,0,4,6,1,0,12534961
455,0,en,0.656215,1988-09-23,101,Medium,1,0,1,0,1988,9,23,1,1,0,0,0,0,0,0,0,1,0,NULL,112892319,8362969,1,1,Drama,0,0,0,0,1,0,0,0,0,0,0,3790493
456,0,en,9.128571,2007-08-16,84,Short,1,0,1,0,2007,8,16,1,3,1,0,0,0,0,5,1,0,0,NULL,NULL,57891803,1,9,Horror,1,1,0,1,1,0,0,1,4,1,0,4910682
457,1288000,en,8.590813,1940-04-12,130,Large,1,0,1,1,1940,4,12,0,1,1,1,0,0,0,17,0,1,0,NULL,2270000,NULL,0,1,Drama,2,4,7,2,3,2,0,5,1,11,0,6000000
458,250000,en,0.003013,1992-09-11,82,Short,1,0,1,0,1992,9,11,1,0,1,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,340147
459,18000000,en,6.344961,2016-03-23,94,Medium,1,0,1,1,2016,3,23,0,2,1,0,0,0,0,2,NULL,0,1,NULL,368744044,20275812,1,4,Comedy,2,0,1,1,1,1,0,1,10,1,0,88923251
460,7000000,en,6.950458,1995-08-25,104,Medium,1,0,1,1,1995,8,25,1,1,1,0,0,0,0,21,0,1,0,223664608,NULL,NULL,1,2,Action,1,2,2,1,2,2,0,1,4,5,0,25405445
461,0,nl,1.899468,1986-02-06,124,Large,0,0,1,0,1986,2,6,0,1,0,0,1,0,0,6,0,0,0,NULL,NULL,NULL,0,1,Drama,0,0,0,0,1,0,0,2,2,1,0,203781
462,22000000,en,9.627676,2007-09-28,110,Medium,1,1,1,1,2007,9,28,1,1,1,0,0,0,0,7,0,1,1,165333180,NULL,152036382,1,3,Comedy,0,1,0,0,1,1,0,3,2,1,0,147880543
463,90000000,en,14.374866,1997-07-11,150,Large,1,1,1,1,1997,7,11,0,1,1,0,0,0,0,19,1,0,0,140081992,23450000,252712101,3,2,Drama,25,13,38,19,3,9,4,6,19,20,16,171120329
464,0,en,8.09806,1989-07-31,124,Large,1,0,1,1,1989,7,31,0,1,1,0,0,0,0,2,0,1,1,76657000,NULL,40084041,2,2,Drama,0,1,0,0,1,2,0,2,2,0,0,126297830
465,3000000,en,2.4282790000000003,1990-04-27,100,Medium,1,0,1,0,1990,4,27,0,1,1,0,0,0,0,4,1,0,0,48572000,NULL,7000000,0,2,Comedy,0,0,0,0,1,0,0,1,0,0,0,15369573
466,0,en,10.638289,1987-10-23,121,Large,1,0,1,0,1987,10,23,1,1,1,0,0,0,0,5,1,0,0,840000,87987055,34967437,2,1,Drama,0,1,0,0,1,1,0,1,2,1,0,18782400
467,17000000,en,11.673366,1982-05-28,99,Medium,1,0,1,1,1982,5,28,0,1,1,0,0,0,0,16,0,1,0,200182160,245066411,200182160,2,1,Drama,4,1,3,2,1,2,0,1,4,2,0,270000000
468,16500000,en,6.463883,2007-09-21,108,Medium,1,0,1,1,2007,9,21,1,1,1,0,0,0,0,7,1,1,0,260696994,14567883,NULL,0,3,Comedy,3,1,0,1,1,1,0,1,7,1,0,13620075
469,16000000,en,12.260159,2013-04-03,100,Medium,1,0,1,0,2013,4,3,0,2,1,0,0,0,0,2,1,1,0,550000000,87784194,698491347,0,9,Drama,3,1,0,0,1,2,0,2,7,1,0,318982
470,113,en,9.231318,1986-06-18,113,Medium,1,0,1,1,1986,6,18,0,1,1,0,0,0,0,5,0,0,0,33697647,NULL,300400432,1,2,Adventure,0,0,0,0,1,3,0,1,1,1,0,115103979
471,2000000,en,0.079856,2003-09-12,120,Large,1,0,1,1,2003,9,12,1,0,0,0,0,0,0,0,0,0,NULL,NULL,17768757,NULL,0,NULL,Other,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1672730
472,35000000,en,23.947351,2009-06-05,100,Medium,1,1,1,1,2009,6,5,0,2,1,0,0,0,0,12,0,0,0,285176741,173000000,56255142,2,4,Comedy,1,1,0,1,1,1,1,2,12,1,0,459270619
473,19000000,en,8.560694,1991-02-08,99,Medium,1,0,1,1,1991,2,8,0,1,1,1,0,0,0,3,1,0,0,61489265,NULL,NULL,0,1,Drama,5,5,4,5,2,6,0,2,13,12,0,174999005
474,15000000,en,1.652275,2001-10-14,99,Medium,1,0,1,0,2001,10,14,1,2,1,0,0,0,0,2,0,0,0,136159423,29762011,210000000,0,NULL,Drama,0,0,0,0,1,0,0,0,1,0,0,23000
475,25000000,ru,4.037707,2010-03-18,85,Short,0,0,1,0,2010,3,18,0,2,0,0,1,0,0,5,0,0,0,NULL,696681,16810383,0,1,Animation,0,0,0,0,2,0,0,2,0,0,0,6500000
476,0,es,0.36809200000000003,2012-08-03,120,Large,0,1,1,1,2012,8,3,1,1,0,0,0,1,0,0,0,1,1,NULL,NULL,NULL,0,NULL,Horror,0,0,0,0,1,0,0,0,0,0,0,1612100
477,18000000,en,2.471038,1992-03-13,100,Medium,1,0,1,1,1992,3,13,0,1,1,0,0,0,0,3,0,0,0,84431625,61489265,52293982,1,1,Drama,0,0,0,0,1,0,0,1,0,0,0,6375979
478,3200000,en,5.510288,2016-04-05,100,Medium,1,0,1,0,2016,4,5,0,1,1,0,0,0,0,4,1,1,0,170128460,649398328,1023784195,0,NULL,Drama,2,1,0,1,1,1,0,1,0,1,0,4267218
479,20000000,en,6.679167999999999,2006-10-13,92,Short,1,0,1,1,2006,10,13,1,1,1,0,0,0,0,5,0,1,0,12372410,NULL,186438883,0,3,Adventure,7,5,8,8,3,3,0,2,4,12,5,22165608
480,0,en,8.450231,1993-08-13,104,Medium,1,0,1,1,1993,8,13,1,1,1,0,0,0,0,1,0,0,1,36489888,147214049,NULL,1,3,Fantasy,0,1,0,0,1,1,0,1,2,1,0,16589540
481,0,en,0.18271700000000002,1954-02-09,91,Short,1,0,1,1,1954,2,9,0,1,1,0,0,0,0,1,1,0,0,NULL,NULL,NULL,0,1,Other,0,0,0,0,1,0,0,1,0,0,0,1300000
482,10500000,hi,1.9704810000000001,2009-01-16,149,Large,0,1,1,0,2009,1,16,0,1,0,0,0,0,0,2,0,0,1,355962,NULL,NULL,1,1,Adventure,0,1,2,0,1,0,0,2,3,0,0,9400000
483,48000000,en,4.556123,2001-10-19,132,Large,1,0,1,1,2001,10,19,1,1,1,0,0,0,0,11,1,0,0,84565230,250821495,NULL,2,1,Drama,0,1,0,0,1,1,0,1,1,1,0,35743308
484,13500000,en,3.531089,2015-09-18,129,Large,1,1,1,1,2015,9,18,1,1,1,0,0,0,0,1,0,0,0,NULL,NULL,90565421,3,2,Drama,0,1,0,0,2,0,0,1,0,0,0,187674
485,0,en,2.183504,1993-08-06,85,Short,1,0,1,1,1993,8,6,1,1,1,0,0,0,0,4,0,1,0,NULL,2459895,NULL,0,1,Comedy,0,0,0,0,1,0,0,1,0,0,0,3335984
486,25000000,en,5.481452,2010-09-10,122,Large,1,1,1,1,2010,9,10,1,1,1,0,0,0,0,10,1,0,0,44703995,748806957,55447968,3,2,Drama,13,5,8,11,2,9,2,4,5,13,3,15478800
487,60000000,en,7.685548,1998-05-14,170,Large,1,0,1,0,1998,5,14,0,1,1,0,0,0,0,19,0,1,0,128499205,254700832,920100000,0,2,Drama,3,1,0,2,1,3,0,3,7,6,0,186883563
488,4500000,ru,1.8331849999999998,2006-03-16,65,Short,0,1,1,0,2006,3,16,0,1,0,0,1,0,0,4,NULL,0,NULL,NULL,NULL,NULL,0,1,Adventure,0,0,0,0,1,0,0,2,0,0,0,3468423
489,9000000,en,27.756026000000002,2014-07-17,104,Medium,1,0,1,1,2014,7,17,0,2,1,0,0,0,0,18,0,1,0,714766572,31148328,6405245,0,5,Horror,5,8,7,9,2,3,5,2,10,9,4,108782847
490,250000,en,1.9245349999999999,1991-04-05,85,Short,1,0,1,0,1991,4,5,0,1,1,0,0,0,0,10,0,0,0,NULL,NULL,NULL,0,1,Drama,1,0,0,0,1,0,0,2,0,0,0,609524
491,590235,en,8.888392999999999,2009-02-09,92,Short,1,1,1,1,2009,2,9,0,1,1,0,0,0,0,11,1,0,0,129000000,173013509,NULL,0,1,Animation,2,2,1,0,1,1,0,1,7,2,13,1725381
492,35000000,en,5.80986,2007-10-22,92,Short,1,0,1,1,2007,10,22,1,1,1,0,0,0,0,13,0,1,0,186883563,128499205,358372926,2,6,Adventure,3,1,1,1,1,1,0,1,7,1,0,63215872
493,12000000,en,8.435294,2012-11-08,95,Medium,1,1,1,1,2012,11,8,0,2,1,0,0,0,0,14,0,1,0,1725381,400062763,173013509,1,5,Drama,3,5,13,5,2,6,0,1,5,10,1,66351
