ID,Budget,OriginLang,Popularity,ReleaseDate,Runtime,CatRuntime,IsEnOriginalLang,HasWebPage,HasPoster,HasTagline,ReleaseYear,ReleaseMonth,ReleaseDay,IsReleasedAfterJuly,NumOfCountriesReleased,IsLangUS,IsLangFR,IsLangRU,IsLangES,IsLangJA,NumOfKeywords,IsActor0Female,IsActor1Female,IsActor2Female,Actor0PrevRevenue,Actor1PrevRevenue,Actor2PrevRevenue,NumOfMoviesByDirector,NumOfMoviesByProducer,Genre,NumOfWorkersArt,NumOfWorkersCamera,NumOfWorkersCrew,NumOfWorkersMkup,NumOfWorkersDirecting,NumOfWorkersEditing,NumOfWorkersLiting,NumOfWorkersWriting,NumOfWorkersProd,NumOfWorkersSound,NumOfWorkersVisualEffects,Revenue
2688,2000000,fr,8.066663,1985-04-10,104,Medium,0,0,1,1,1985,4,10,0,1,0,1,0,0,0,9,1,0,0,NULL,NULL,NULL,0,NULL,Action,0,1,0,0,1,0,0,2,2,1,0,390659
2689,4500000,id,8.434884,2014-03-27,150,Large,0,1,1,1,2014,3,27,0,1,1,0,0,0,1,7,0,0,0,2054941,NULL,21833,1,NULL,Action,0,2,1,1,1,1,0,1,7,9,0,2627209
2690,85000000,en,11.218378,1998-10-02,113,Medium,1,0,1,1,1998,10,2,1,2,1,0,0,0,0,8,0,0,1,262797249,243240178,65595485,0,NULL,Fantasy,1,1,0,0,1,2,0,2,8,1,0,71485043
2691,32000000,en,7.000421,2010-08-26,107,Medium,1,1,1,1,2010,8,26,1,1,1,0,0,0,0,1,0,0,0,NULL,850000000,98410061,0,NULL,Drama,0,0,1,0,1,0,0,4,3,0,0,69055695
2692,22000000,en,9.418339999999999,2000-10-27,95,Medium,1,0,1,1,2000,10,27,1,3,1,0,0,0,0,5,0,0,0,100000000,NULL,8033397,1,NULL,Horror,0,0,0,0,1,0,0,0,0,0,0,13555988
2693,25000000,en,10.175138,1993-02-26,113,Medium,1,0,1,1,1993,2,26,0,1,1,0,0,1,0,26,0,0,1,352927224,245066411,57041866,3,NULL,Drama,3,1,0,4,1,1,0,1,12,1,0,40903593
2694,500000,en,5.3291949999999995,2008-09-26,122,Large,1,1,1,1,2008,9,26,1,1,1,0,0,0,0,11,0,1,0,NULL,NULL,NULL,0,NULL,Drama,0,0,0,0,1,0,0,2,0,0,0,33456317
2695,0,en,6.769866,1979-05-31,97,Medium,1,0,1,1,1979,5,31,0,1,1,0,0,0,0,17,0,0,0,NULL,NULL,NULL,0,NULL,Adventure,1,1,0,0,1,1,0,2,3,1,0,76657000
2696,10,en,5.192042,2013-09-28,99,Medium,1,0,1,1,2013,9,28,1,1,1,0,0,0,0,6,1,1,1,88545092,78378744,41382841,0,NULL,Horror,0,1,0,0,1,1,0,1,2,0,0,10000000
2697,5000000,en,8.679349,1985-03-29,104,Medium,1,0,1,1,1985,3,29,0,1,1,0,0,0,0,4,1,1,0,NULL,15014674,NULL,0,NULL,Comedy,2,3,0,2,2,1,0,1,6,5,0,27400000
2698,2000000,en,2.921405,1980-09-08,104,Medium,1,0,1,1,1980,9,8,1,1,1,0,0,0,0,5,0,0,0,NULL,4905000,61801971,0,NULL,SciFi,3,2,0,1,2,2,0,3,4,2,1,11000000
2699,5000000,es,3.138159,2016-09-23,123,Large,0,0,1,1,2016,9,23,1,1,1,1,0,1,0,10,0,0,0,12118661,180274123,25147786,0,NULL,Thriller,0,1,0,2,1,1,0,3,0,1,0,2387127
2700,0,en,2.876656,1989-05-11,84,Short,1,0,1,1,1989,5,11,0,1,1,0,0,0,0,4,0,1,1,NULL,NULL,190458706,0,NULL,Horror,2,1,3,1,1,2,0,2,2,5,0,192816
2701,35000000,en,8.437586999999999,2009-03-04,105,Medium,1,1,1,1,2009,3,4,0,2,1,0,0,0,0,8,1,0,0,900689,786636033,94000000,0,NULL,Drama,5,1,0,2,1,2,0,1,5,1,0,27409889
2702,10000000,en,1.701134,1981-12-11,112,Medium,1,0,1,1,1981,12,11,1,1,1,0,0,0,0,1,0,0,1,50000000,41833347,NULL,1,NULL,Action,0,0,0,0,1,0,0,3,0,0,0,6892098
2703,30000000,en,5.364459,2006-03-17,108,Medium,1,0,1,1,2006,3,17,0,1,1,0,0,0,0,4,0,0,1,250288523,80049764,NULL,0,NULL,Other,0,1,0,0,1,1,0,1,9,2,0,34742066
2704,10000000,en,6.396767,1999-07-23,98,Medium,1,0,1,1,1999,7,23,0,1,1,0,0,0,0,10,1,1,1,262797249,110879513,121214377,0,NULL,Comedy,0,1,0,0,1,1,0,1,1,1,0,10571408
2705,8000000,en,0.863547,1989-06-02,93,Short,1,0,1,1,1989,6,2,0,1,1,0,0,0,0,1,0,0,1,270000000,7936012,NULL,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,16093651
2706,38000000,en,6.100498,2007-12-17,93,Short,1,0,1,1,2007,12,17,1,4,1,0,1,0,0,0,0,NULL,0,NULL,NULL,850000000,0,NULL,Adventure,1,0,0,0,1,0,0,1,5,1,0,5410749
2707,100000000,en,5.502098,2007-11-03,116,Medium,1,0,1,1,2007,11,3,0,1,1,0,0,0,0,11,0,0,0,285176741,294456605,202026112,1,NULL,Drama,10,6,0,3,3,1,0,1,10,8,1,97838349
2708,12000000,en,2.828884,2001-10-05,86,Short,1,0,1,1,2001,10,5,1,1,1,0,0,0,0,0,0,NULL,1,448000000,NULL,151493655,0,NULL,Fantasy,0,0,0,0,1,0,0,3,0,0,0,17292381
2709,0,en,7.1601490000000005,1995-11-10,124,Large,1,0,1,1,1995,11,10,0,2,1,0,0,0,0,1,0,0,0,24332324,NULL,442965,0,NULL,Drama,0,0,0,0,1,0,0,1,1,0,0,6834525
2710,60000000,en,9.488116999999999,2002-04-16,92,Short,1,1,1,1,2002,4,16,0,3,1,0,0,0,0,2,0,1,0,500000,14000000,106371651,3,NULL,Adventure,4,1,1,1,1,2,0,4,7,1,0,165333180
2711,0,en,1.6971180000000001,2011-05-16,77,Short,1,0,1,1,2011,5,16,0,1,1,0,0,0,0,5,0,0,1,NULL,121214377,836297228,1,NULL,Adventure,0,0,0,0,1,0,0,4,1,0,0,3100000
2712,17000000,ta,1.542355,2013-01-25,147,Large,0,0,1,0,2013,1,25,0,1,0,0,0,0,0,6,0,1,0,4900000,46221189,NULL,1,NULL,Action,3,1,2,1,2,3,0,4,4,3,1,51000000
2713,16000000,en,9.356587,1999-04-16,100,Medium,1,0,1,1,1999,4,16,0,1,1,0,0,0,0,7,0,0,0,89456761,6263883,22921898,0,NULL,Thriller,4,1,0,3,1,1,0,3,8,1,0,18564088
2714,50000000,en,8.997507,1982-06-18,127,Large,1,0,1,1,1982,6,18,0,1,1,0,0,0,0,12,1,0,0,NULL,37600000,NULL,5,NULL,Drama,0,0,0,0,1,0,0,2,0,0,0,57059003
2715,3000000,en,3.8912430000000002,1981-05-29,94,Medium,1,0,1,1,1981,5,29,0,1,1,0,0,0,0,4,0,1,0,NULL,NULL,4000000,0,NULL,Horror,8,3,4,6,2,2,1,5,8,6,0,216166
2716,43000000,en,8.889064,2002-04-12,84,Short,1,1,1,1,2002,4,12,0,1,1,0,0,0,0,4,1,1,0,351583407,25196249,73648228,0,NULL,Comedy,6,4,8,8,2,4,1,1,11,12,0,68696770
2717,0,en,1.1608319999999999,1994-02-01,98,Medium,1,0,1,1,1994,2,1,0,1,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,Action,0,1,0,0,1,1,0,4,0,1,0,49601
2718,12000000,en,5.409557,1987-04-10,111,Medium,1,0,1,1,1987,4,10,0,1,1,0,0,0,0,5,0,1,0,NULL,71624879,25000000,1,NULL,Comedy,0,1,0,0,1,1,0,3,2,1,0,110996879
2719,0,en,10.199449000000001,2015-04-11,104,Medium,1,1,1,0,2015,4,11,0,1,1,0,0,0,0,14,0,0,1,11263966,609123048,242688965,0,NULL,Action,6,1,4,7,4,0,2,2,8,9,3,1473809
2720,100000000,en,11.51021,2016-08-17,125,Large,1,1,1,1,2016,8,17,1,1,1,0,0,0,0,3,0,0,0,698491347,301000000,500188435,3,NULL,Adventure,0,0,0,0,1,0,0,3,4,0,0,94061311
2721,8045760,en,10.357224,1989-03-17,95,Medium,1,0,1,1,1989,3,17,0,1,1,0,0,0,0,1,0,0,1,59612888,70600000,NULL,1,NULL,Comedy,0,0,0,0,1,0,0,2,0,0,0,35150960
2722,10500000,en,0.377787,1994-09-02,99,Medium,1,0,1,0,1994,9,2,1,1,1,0,0,0,0,0,0,0,1,NULL,11000000,NULL,0,NULL,Drama,3,1,0,1,1,2,0,1,6,0,0,123509
2723,500000,en,12.428269,2004-01-15,90,Short,1,1,1,1,2004,1,15,0,1,1,0,0,0,0,17,0,NULL,0,408247917,NULL,NULL,0,NULL,Drama,0,1,0,1,1,1,0,1,7,1,0,603943
2724,32000000,en,3.406836,1997-03-26,75,Short,1,0,1,1,1997,3,26,0,1,1,0,0,0,0,9,0,1,1,NULL,NULL,NULL,0,NULL,Animation,1,0,1,0,4,0,0,13,0,0,8,3566637
2725,15000000,en,13.634766,2009-03-13,110,Medium,1,1,1,1,2009,3,13,0,1,1,0,0,0,0,7,0,0,0,NULL,180949000,NULL,0,NULL,Drama,4,0,14,9,1,1,0,3,15,4,0,32721635
2726,0,en,5.682405999999999,2002-09-13,96,Medium,1,0,1,0,2002,9,13,1,1,1,0,0,0,0,10,1,0,1,NULL,NULL,76578641,0,NULL,Drama,0,0,0,0,1,0,0,0,0,0,0,102471
2727,45000000,en,5.037224,2005-12-25,134,Large,1,0,1,0,2005,12,25,1,1,1,0,0,0,0,10,0,1,0,788241776,238207122,285176741,0,NULL,Comedy,3,2,0,1,1,1,0,2,5,1,0,38058335
2728,500000,en,15.014569,2011-09-02,95,Medium,1,1,1,0,2011,9,2,1,1,1,0,0,0,0,17,0,1,0,120620,NULL,NULL,0,NULL,Horror,1,1,1,1,1,3,0,2,3,1,0,171760
2729,0,es,1.269717,1982-10-25,117,Medium,0,0,1,1,1982,10,25,1,1,0,0,0,1,0,5,0,1,0,NULL,NULL,680224,1,NULL,Drama,0,0,2,0,1,1,0,2,1,2,0,646714
2730,125000000,en,13.392824,2017-03-23,97,Medium,1,1,1,1,2017,3,23,0,1,1,0,0,0,0,6,0,0,0,363889678,NULL,347434178,0,NULL,Animation,3,0,5,0,1,3,1,3,12,12,3,498814908
2731,7000000,en,7.436758,1993-05-19,121,Large,1,0,1,0,1993,5,19,0,3,1,0,0,0,0,22,1,0,0,74134790,11129057,20471382,0,NULL,Drama,0,1,0,0,1,1,0,1,2,1,0,116700000
2732,19000000,en,12.446738,2000-07-07,88,Short,1,0,1,1,2000,7,7,0,1,1,0,0,0,0,5,1,0,1,NULL,NULL,NULL,0,NULL,Comedy,17,9,17,10,6,3,4,7,28,18,4,278019771
2733,5000000,en,0.399156,1991-02-01,90,Short,1,0,1,1,1991,2,1,0,0,1,0,0,0,0,0,NULL,0,1,NULL,26279000,NULL,1,NULL,Comedy,0,0,0,0,1,0,0,2,0,0,0,485772
2734,40000000,en,4.182641,1996-12-13,124,Large,1,0,1,1,1996,12,13,1,1,1,0,0,1,0,6,0,1,0,157387195,411006740,6834525,1,NULL,Fantasy,0,0,0,0,1,0,0,2,0,1,0,48093211
2735,40000000,en,10.24382,2011-02-14,104,Medium,1,1,1,1,2011,2,14,0,2,1,0,0,0,0,7,0,0,0,297138014,886686817,NULL,1,NULL,Adventure,3,4,4,9,1,2,2,2,13,10,3,97552050
2736,18000000,en,3.6020309999999998,1991-08-02,77,Short,1,0,1,1,1991,8,2,1,3,1,0,0,0,0,3,0,0,0,NULL,NULL,NULL,0,NULL,Fantasy,2,2,0,1,4,3,0,2,0,1,3,11657385
2737,0,en,8.075503999999999,2015-12-18,83,Short,1,1,1,1,2015,12,18,1,2,1,0,0,0,0,4,NULL,0,1,NULL,296000000,NULL,0,NULL,Action,4,4,5,7,2,3,1,2,29,6,1,16775
2738,245000000,en,24.926576999999998,2015-10-26,148,Large,1,1,1,1,2015,10,26,1,2,1,1,0,1,0,7,0,0,1,599045960,268426634,694713380,3,NULL,Adventure,14,15,22,23,4,4,3,8,21,17,24,880674609
2739,120000000,en,10.901602,2001-06-02,95,Medium,1,1,1,1,2001,6,2,0,1,1,1,0,1,0,5,0,0,1,332000000,5849647,8674093,0,NULL,Adventure,8,2,10,0,3,5,1,8,8,14,9,186053725
2740,92000000,en,22.220214000000002,2004-11-05,115,Medium,1,1,1,1,2004,11,5,0,1,1,1,0,0,0,9,0,1,0,101300000,116700000,920100000,0,NULL,Adventure,6,4,19,1,3,6,4,2,12,9,19,631442092
2741,90000000,en,13.809622000000001,2016-09-14,132,Large,1,1,1,1,2016,9,14,1,1,1,0,0,0,0,1,0,0,0,208076205,773328629,235860116,3,NULL,Adventure,6,10,7,11,4,2,3,2,9,9,9,162360636
2742,3800000,ja,9.239882000000001,2007-09-15,121,Large,0,1,1,0,2007,9,15,1,1,0,0,0,0,1,3,0,0,0,NULL,502758,1530216,0,NULL,Adventure,0,1,0,0,1,1,0,2,0,1,0,2725258
2743,20000000,cn,8.636632,2004-02-10,99,Medium,0,0,1,1,2004,2,10,0,2,0,0,0,0,0,7,0,0,0,42776760,NULL,NULL,1,NULL,Fantasy,0,1,0,0,1,1,0,4,8,4,0,100914445
2744,50000000,en,10.738888000000001,2003-10-03,105,Medium,1,0,1,1,2003,10,3,1,1,1,0,0,0,0,4,0,1,1,157387195,98185582,NULL,2,NULL,Drama,13,9,22,8,5,6,4,2,20,17,3,55495563
2745,22000000,en,11.698089,2009-09-18,108,Medium,1,1,1,1,2009,9,18,1,1,1,0,0,0,0,3,0,0,0,311312624,356296601,NULL,7,NULL,Drama,1,2,2,2,2,1,0,2,1,6,0,35424826
2746,0,en,3.5538870000000005,2001-03-01,91,Short,1,0,1,1,2001,3,1,0,3,1,1,0,0,0,1,0,0,1,390493908,10409377,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,637769
2747,40000000,en,12.725342999999999,1996-08-23,96,Medium,1,0,1,1,1996,8,23,1,1,1,0,0,0,0,8,0,0,0,245066411,356830601,28921264,4,NULL,Fantasy,2,1,0,0,2,2,0,3,4,1,0,49627779
2748,0,fr,6.493744,1986-04-09,178,Large,0,0,1,0,1986,4,9,0,1,0,1,0,0,0,6,0,1,0,390659,NULL,NULL,0,NULL,Drama,3,3,0,3,1,1,1,2,4,7,0,2003822
2749,63000000,en,11.624866,1988-05-24,102,Medium,1,0,1,1,1988,5,24,0,1,1,0,1,0,0,16,0,0,NULL,300400432,300400432,NULL,0,NULL,Adventure,5,1,3,3,1,4,0,2,2,3,1,189015611
2750,0,en,15.5975,2017-05-12,89,Short,1,1,1,1,2017,5,12,0,1,1,0,0,0,0,8,NULL,NULL,0,NULL,NULL,1405403694,3,NULL,Drama,4,2,5,2,2,0,0,1,6,1,0,1803009
2751,3000000,ko,10.616859,2003-01-01,120,Large,0,0,1,1,2003,1,1,0,1,0,0,0,0,0,13,0,0,1,NULL,NULL,NULL,1,NULL,Drama,1,1,0,1,1,1,0,4,3,3,1,14980005
2752,0,en,19.256859,2015-06-19,103,Medium,1,1,1,1,2015,6,19,0,2,1,1,0,0,1,5,0,0,1,1021103568,NULL,264118201,2,NULL,Drama,4,5,1,4,2,5,2,3,8,4,3,29355203
2753,3000000,en,15.170192000000002,1987-09-02,100,Medium,1,0,1,1,1987,9,2,1,1,1,0,0,0,0,5,0,1,1,17185632,NULL,NULL,0,NULL,Drama,0,1,1,0,1,1,0,1,5,1,0,3221568
2754,12000000,en,8.783453999999999,1998-09-11,121,Large,1,0,1,1,1998,9,11,1,1,1,0,1,0,0,5,0,0,0,84431625,52293982,NULL,1,NULL,Drama,3,1,1,1,2,1,0,1,3,1,0,22921898
2755,0,es,7.789039999999999,2015-08-13,110,Medium,0,0,1,0,2015,8,13,1,2,0,0,0,1,0,0,NULL,0,0,NULL,NULL,NULL,0,NULL,Drama,1,1,0,1,1,2,0,3,9,1,0,20381995
2756,40000000,en,4.985157,1994-06-03,128,Large,1,0,1,1,1994,6,3,0,2,1,0,0,1,0,9,0,0,0,280000000,NULL,42160849,0,NULL,Comedy,0,1,0,0,1,1,0,1,1,1,0,24332324
2757,25000000,en,14.686487,2002-12-27,114,Medium,1,0,1,1,2002,12,27,1,1,1,0,0,0,0,19,1,1,1,162091208,351692268,128499205,1,NULL,Drama,3,1,0,1,1,1,0,2,7,2,0,41597830
2758,0,en,7.5634440000000005,2012-08-23,90,Short,1,1,1,1,2012,8,23,1,1,1,1,0,0,0,0,1,1,0,96105964,NULL,143597,0,NULL,Drama,0,1,0,0,1,0,0,1,1,1,0,319285
2759,784170,en,0.5784560000000001,1948-04-06,80,Short,1,0,1,1,1948,4,6,0,1,1,0,0,0,0,4,1,1,0,NULL,NULL,NULL,0,NULL,Fantasy,1,2,0,1,2,1,0,2,1,1,0,834332
2760,0,en,0.08472,1995-06-28,98,Medium,1,0,1,0,1995,6,28,0,1,0,0,0,0,0,1,0,1,0,NULL,NULL,NULL,0,NULL,Action,0,0,1,0,1,0,0,1,1,0,0,13
2761,12000000,zh,2.977779,2009-11-26,115,Medium,0,0,1,0,2009,11,26,0,1,1,0,0,0,0,1,1,0,0,121059225,NULL,121059225,0,NULL,Adventure,0,1,0,1,1,1,0,2,1,1,0,13380561
2762,1089360,ro,0.663231,2009-05-15,115,Medium,0,0,1,0,2009,5,15,0,1,0,0,0,0,0,1,0,0,0,NULL,1185783,NULL,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,48298
2763,50000000,en,3.9984940000000004,1996-10-11,113,Medium,1,0,1,0,1996,10,11,1,1,1,0,0,0,0,2,0,0,1,134095253,190458706,22200000,0,NULL,Drama,0,1,0,0,1,1,0,3,4,1,0,22540359
2764,40000000,en,4.2609449999999995,2001-09-07,104,Medium,1,0,1,1,2001,9,7,1,4,1,0,0,0,0,8,1,1,0,5979292,356296601,223664608,5,NULL,Adventure,15,10,24,10,6,5,4,3,22,11,6,27053815
2765,1556288,en,0.195677,2014-11-28,128,Large,1,0,1,1,2014,11,28,0,1,1,0,0,0,0,7,NULL,0,0,NULL,NULL,NULL,0,NULL,Thriller,0,0,0,0,1,0,0,1,1,0,0,1268395
2766,0,it,14.177005,1988-11-17,124,Large,0,0,1,1,1988,11,17,0,2,0,0,0,0,0,10,0,0,0,6000000,NULL,NULL,0,NULL,Drama,1,2,3,3,2,2,0,1,2,4,1,11990401
2767,25000000,en,8.9256,2000-12-14,121,Large,1,0,1,1,2000,12,14,1,2,1,1,0,0,0,5,1,0,0,15000000,113374103,41954997,3,NULL,Drama,4,5,1,6,2,1,0,3,11,5,0,152500343
2768,20000000,en,16.626655,2010-10-21,90,Short,1,1,1,1,2010,10,21,1,2,1,0,0,0,0,7,0,0,1,176997168,36489888,NULL,0,NULL,Horror,2,0,1,1,1,0,0,2,7,1,0,136150434
2769,225000,en,0.466236,2012-11-01,86,Short,1,1,1,1,2012,11,1,0,1,1,0,0,0,0,5,0,0,0,NULL,NULL,NULL,0,NULL,Doco,0,0,0,0,2,0,0,0,0,0,0,111300
2770,10000000,en,13.751992000000001,2009-11-06,98,Medium,1,1,1,1,2009,11,6,0,1,1,0,0,0,0,21,1,0,0,263920180,29536299,961000000,0,NULL,Thriller,4,1,0,6,1,1,0,1,4,1,0,42333295
2771,280000000,en,37.37942,2015-04-22,141,Large,1,1,1,1,2015,4,22,0,1,1,0,0,0,0,9,0,0,0,1519557910,1519557910,1519557910,1,NULL,Adventure,12,15,6,3,1,3,0,4,15,10,5,1405403694
2772,0,en,5.526865,1986-07-30,90,Short,1,0,1,1,1986,7,30,0,1,1,0,0,0,0,11,0,0,0,NULL,40940662,5979292,1,NULL,Adventure,4,5,3,2,2,1,1,3,9,9,3,18564613
2773,50000000,en,17.608346,2015-03-15,137,Large,1,0,1,1,2015,3,15,0,4,1,0,0,0,0,9,0,0,1,156974557,1004558444,403170142,1,NULL,Crime,9,6,6,8,3,7,1,2,5,17,0,3324330
2774,70000000,en,9.019114,1998-11-06,116,Medium,1,0,1,1,1998,11,6,0,1,1,0,0,1,0,4,0,1,0,157387195,107879496,296000000,2,NULL,Drama,13,7,18,8,2,2,5,3,13,11,5,116672912
2775,15000000,en,15.899134,1995-09-13,95,Medium,1,0,1,0,1995,9,13,1,1,1,0,0,0,0,9,0,1,1,41744718,NULL,25966555,3,NULL,Comedy,4,3,0,1,2,2,1,1,11,5,0,6700000
2776,0,en,8.359985,2011-09-13,96,Medium,1,1,1,1,2011,9,13,1,1,1,0,0,0,0,0,1,1,1,61801971,226497209,13101672,2,NULL,Drama,1,0,1,0,1,1,0,2,4,2,0,539896
2777,20000000,en,14.810519000000001,1995-09-14,107,Medium,1,0,1,1,1995,9,14,1,1,1,0,1,0,1,15,0,1,0,NULL,NULL,11129057,0,NULL,Drama,4,2,0,1,2,2,0,1,8,9,0,7563728
2778,45000000,en,8.079541,1996-06-06,100,Medium,1,0,1,1,1996,6,6,0,2,1,0,0,0,0,12,0,1,0,332000000,70136369,NULL,2,NULL,Adventure,0,0,1,0,1,0,0,1,3,0,0,17300889
2779,82000000,en,7.349842999999999,2005-05-19,113,Medium,1,0,1,1,2005,5,19,0,1,1,0,0,0,0,6,0,0,0,196482882,294456605,126737428,3,NULL,Drama,17,8,19,8,3,5,3,3,18,15,5,190320568
2780,25000000,en,5.9188160000000005,2004-09-06,94,Medium,1,1,1,1,2004,9,6,1,2,1,0,0,0,0,6,0,1,0,66468332,14110589,217764291,2,NULL,Adventure,4,2,3,1,2,4,0,2,12,8,0,56422687
2781,35000000,en,5.23158,1995-12-22,106,Medium,1,0,1,1,1995,12,22,1,1,1,0,0,0,0,4,0,0,0,137298489,56505065,14134877,4,NULL,Adventure,0,1,0,0,1,1,0,2,3,1,0,64350171
2782,7300,en,0.137676,1998-10-16,87,Short,1,0,1,0,1998,10,16,1,1,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,NULL,Action,0,1,0,0,1,1,0,1,3,2,0,13674
2783,48000000,en,7.349811999999999,1998-06-26,123,Large,1,0,1,1,1998,6,26,0,1,1,0,0,0,0,5,0,1,0,238207122,58620973,13130349,0,NULL,Comedy,0,1,0,1,1,1,0,2,5,1,0,77745568
2784,36000000,en,8.867562,2002-02-15,116,Medium,1,0,1,1,2002,2,15,0,1,1,0,0,1,0,7,0,0,1,157387195,245066411,164000000,0,NULL,Drama,15,10,24,7,6,7,6,2,25,13,3,102244770
2785,11000000,en,8.800455,1981-04-10,140,Large,1,0,1,1,1981,4,10,0,2,1,0,0,0,0,23,0,1,0,NULL,NULL,NULL,0,NULL,Adventure,0,1,0,0,1,2,0,4,3,1,0,34967437
2786,0,fr,0.625099,2001-04-12,0,Short,0,0,1,0,2001,4,12,0,1,0,0,0,0,0,0,0,1,0,NULL,NULL,190458706,0,NULL,Fantasy,0,1,0,1,1,0,0,1,3,1,0,10000000
2787,17000,en,7.759376,2011-04-16,106,Medium,1,1,1,1,2011,4,16,0,1,1,0,0,0,0,7,0,1,0,NULL,NULL,NULL,0,NULL,Drama,0,1,0,0,1,0,0,1,0,1,0,101236
2788,80000000,en,14.39853,2010-01-14,118,Medium,1,0,1,1,2010,1,14,0,1,1,0,0,0,0,5,0,0,1,157387195,1004558444,85416905,1,NULL,Action,17,3,10,11,2,4,1,1,15,12,9,157107755
2789,0,en,2.520484,1984-02-07,88,Short,1,0,1,0,1984,2,7,0,1,1,1,0,0,0,14,1,0,0,NULL,90614445,NULL,0,NULL,Adventure,0,1,0,0,1,1,0,1,5,1,0,1337274
2790,0,en,10.896238,2014-02-28,108,Medium,1,0,1,1,2014,2,28,0,2,1,0,0,0,0,2,0,1,0,139804348,NULL,330444045,0,NULL,Drama,3,1,0,0,1,2,0,3,4,2,0,56574
2791,40000000,en,7.196688000000001,2007-02-09,96,Medium,1,0,1,1,2007,2,9,0,1,1,0,0,0,0,5,1,0,0,196482882,363889678,NULL,0,NULL,Comedy,4,1,1,1,2,1,0,1,14,1,0,145896422
2792,4000000,en,3.8568269999999996,2006-11-17,84,Short,1,0,1,1,2006,11,17,0,1,1,0,0,1,0,5,0,0,0,495303,660940780,219417255,0,NULL,Comedy,4,1,0,1,1,2,0,4,14,1,0,4630045
2793,115000000,en,7.455875,2002-06-14,134,Large,1,0,1,1,2002,6,14,0,1,1,0,0,0,1,8,0,0,0,335062621,8888143,152500343,1,NULL,Drama,4,5,3,2,2,4,0,2,6,7,0,77628265
2794,68000000,en,42.061481,2015-06-25,115,Medium,1,0,1,1,2015,6,25,0,1,1,0,0,0,0,8,0,0,1,549368315,549368315,268426634,1,NULL,Comedy,5,2,23,1,2,1,1,5,11,5,20,217022588
2795,8500000,en,8.592449,2015-02-20,100,Medium,1,1,1,1,2015,2,20,0,1,1,0,0,0,0,8,1,0,1,135680000,NULL,123494610,0,NULL,Comedy,5,5,3,8,2,2,0,3,13,8,0,43528634
2796,10000000,en,1.551648,2003-09-11,125,Large,1,0,1,1,2003,9,11,1,2,1,0,0,0,0,7,0,0,0,313542341,NULL,127600435,0,NULL,Drama,4,1,0,1,1,1,0,1,6,1,0,4069090
2797,14734000,fr,2.156145,2010-11-03,139,Large,0,1,1,1,2010,11,3,0,2,0,1,0,0,0,4,1,0,0,NULL,119269486,NULL,0,NULL,Drama,1,1,0,1,1,1,0,4,4,1,0,6775121
2798,4000000,en,5.317544,1961-01-01,124,Large,1,0,1,1,1961,1,1,0,1,1,0,0,0,0,5,0,1,0,NULL,25000000,9012000,3,NULL,Drama,0,1,0,0,1,1,0,1,1,1,0,8200000
2799,0,en,6.941735,2007-01-21,105,Medium,1,0,1,1,2007,1,21,0,1,1,0,0,0,0,10,0,1,0,33013805,96105964,NULL,0,NULL,Drama,1,1,0,0,1,1,0,2,4,0,0,719968
2800,70000000,en,9.819864,2010-09-02,133,Large,1,1,1,1,2010,9,2,1,1,1,0,0,0,0,1,0,0,0,352927224,836297228,54586584,4,NULL,Drama,0,0,1,0,1,0,0,2,0,1,0,134748021
2801,0,en,10.113628,2007-04-20,113,Medium,1,0,1,1,2007,4,20,0,2,1,0,0,0,0,5,0,0,0,351692268,56714147,54600000,3,NULL,Thriller,3,1,0,1,2,1,0,2,4,1,0,91354215
2802,0,en,0.781841,1991-11-20,90,Short,1,0,1,1,1991,11,20,0,1,1,0,0,0,0,1,0,0,1,52293982,78247647,261317921,0,NULL,Drama,0,0,0,0,1,0,0,1,0,0,0,31815
2803,100000000,en,29.741452000000002,2002-11-13,161,Large,1,0,1,1,2002,11,13,0,3,1,0,0,0,0,11,0,0,1,NULL,NULL,NULL,1,NULL,Adventure,18,8,31,10,6,5,5,3,21,18,16,876688482
2804,0,en,3.148745,2002-07-26,90,Short,1,0,1,1,2002,7,26,0,2,1,0,0,0,0,1,0,0,1,NULL,NULL,254134910,0,NULL,Adventure,0,1,0,0,1,2,0,2,5,1,0,33082548
2805,220000,es,9.972591,1992-09-04,81,Short,0,0,1,1,1992,9,4,1,2,0,0,0,1,0,5,0,NULL,0,NULL,NULL,NULL,0,NULL,Action,0,1,0,0,1,1,0,1,2,5,0,2040920
2806,8000000,en,11.521011,1991-08-23,79,Short,1,0,1,1,1991,8,23,1,1,1,0,0,0,1,3,0,0,0,152427960,NULL,216614388,1,NULL,Action,7,9,4,5,3,5,1,2,6,23,0,2275557
2807,35000000,en,8.061423,2005-07-29,100,Medium,1,1,1,1,2005,7,29,0,1,1,0,0,0,0,8,0,0,1,14859394,152368585,216614388,0,NULL,Adventure,4,3,2,8,2,3,0,3,4,11,0,86369815
2808,5300000,hi,3.003526,2006-05-26,168,Large,0,0,1,1,2006,5,26,0,1,0,0,0,0,0,5,1,0,0,NULL,NULL,NULL,0,NULL,Drama,0,1,0,0,1,0,0,1,0,0,0,22175908
